precipitacao;pressao;temperatura;umidade
0;887,8;22,3;53
0;888,3;22,1;56
0;888,7;22,2;56
0;889,1;18,2;75
0;888,9;20;64
0;888,6;19,2;66
0;888,5;17,7;71
0;888,2;18,8;66
0;888,1;15,3;83
0;888,1;15,5;85
0;888,7;17,9;72
0;889,2;17,8;70
0;890,1;17,7;71
0;890,9;19;66
0;891,4;20,4;61
0;891,2;21,6;57
0;890,8;23,4;53
0;890,2;24,4;48
0;889,3;26;43
0;888,4;26;42
0;888;26,2;39
0;887,9;26,2;41
0;888;24,4;46
0;888,4;23;52
0;888,9;21,6;56
0;889,4;20,9;59
0;889,7;21,2;57
0;890;20,4;62
0;890;20,4;64
0;889,8;19,2;69
0;889,7;15,9;83
0;889,3;15,5;86
0;889;17,9;78
0;888,8;17,9;77
0;889,1;17,9;75
0;889,4;17,2;79
0;890,1;16,2;86
0;891;19,6;68
0;891,7;19,5;70
0;891,8;22,7;59
0;891,3;24;55
0;890,6;25,6;50
0;889,7;24,3;52
0;889,2;24,2;54
0;889;24,3;54
0;889;25,1;51
0;889,3;23,2;60
0;889,7;22,4;64
0;890,4;21,3;70
0;890,9;20,2;75
0;891,2;20;75
0;891,4;18,9;82
0;891,3;18,4;85
0;891,3;18;85
0;890,9;17,7;86
0;890,3;17;90
0;890,1;17;87
0;889,8;16,7;88
0;890,1;15;92
0;890,5;14,5;93
0;891,1;14,8;93
0;891,4;18,7;80
0;891,9;21;68
0;892;22,3;62
0;891,6;23,2;62
0;890,8;23,7;57
0;890;24,5;53
0;889,2;24,3;54
0;888,8;24,3;54
0;888,6;24,8;52
0;888,9;23,5;59
0;889,2;22,8;59
0;889,6;22,1;61
0;890;20,9;66
0;890,5;20,6;66
0;890,8;20,6;65
0;890,7;19;72
0;890,2;18,4;75
0;889,9;17;81
0;889,7;16,8;82
0;889,3;16,7;81
0;889,2;15,5;86
0;889,1;15,8;87
0;889,3;15,5;88
0;889,7;14,9;90
0;890,1;18,6;74
0;890,6;20,3;68
0;890,8;21,6;63
0;890,5;23,5;59
0;889,5;24,4;51
0;888,7;25;48
0;888;25,1;43
0;887,3;25,5;43
0;887,1;25,1;45
0;887,7;24,2;48
0;888;21,5;56
0;888,3;20,1;62
0;888,9;19,5;63
0;889,2;19,3;67
0;889,6;19;67
0;889,9;18,5;69
0;889,7;18,5;68
0;889,5;18;69
0;888,9;17,3;70
0;888,5;17;69
0;888,4;16,6;71
0;888,5;14,6;81
0;888,9;15,8;72
0;889,5;15,6;72
0;890,1;17,4;65
0;890,8;18,6;62
0;890,9;20,6;59
0;890,8;22,4;54
0;890;23,6;49
0;889,2;24,4;46
0;888,4;25,2;40
0;888;25,1;38
0;888;24,5;36
0;888,2;24;42
0;888,6;21,5;50
0;889,2;20,7;58
0;889,7;20,2;61
0;890,2;19,6;64
0;890,5;18,8;67
0;890,6;18,3;68
0;890,4;17,7;69
0;890,3;16,5;74
0;889,9;13,9;86
0;889,5;14,6;80
0;889,4;16,4;71
0;889,5;15,4;72
0;890,4;14,9;72
0;891;14,6;72
0;891,9;16,7;63
0;892,6;17,6;60
0;892,8;19,7;56
0;892,8;21,4;53
0;892;22,9;48
0;891,2;23,3;44
0;890,6;24,8;37
0;890,3;24,7;37
0;890,2;24,5;39
0;890,2;23,6;42
0;890,7;21,1;51
0;890,9;18,4;62
0;891,4;18,9;62
0;891,5;18,4;62
0;891,8;14,9;75
0;892;17,2;65
0;891,6;15,8;73
0;891,3;16,4;67
0;891;13,1;81
0;890,5;11,8;87
0;890,3;11,7;88
0;890,3;11,1;90
0;890,5;10,7;90
0;890,8;11,2;91
0;891,2;16,8;67
0;892;18,3;58
0;892,1;20,3;52
0;892;21,6;52
0;891,3;23,4;45
0;890,7;23,5;41
0;889,8;24;40
0;889,3;24,3;41
0;889,2;24,2;40
0;889,1;23;44
0;889,3;20,3;55
0;889,6;19,6;59
0;889,8;17,4;65
0;889,9;18,4;63
0;890;18,1;62
0;890;18,3;62
0;890,1;17,4;64
0;889,8;16,7;67
0;889,4;16;70
0;889;15,6;70
0;888,8;14,3;73
0;889,1;11,7;88
0;889,4;11,6;90
0;889,8;14,7;75
0;890,3;17,1;66
0;890,9;18,7;57
0;891;20,5;49
0;891;22,9;48
0;890,4;23,4;43
0;889,5;25,4;39
0;888,6;25,1;38
0;888;26,5;33
0;887,9;25,1;41
0;888,3;23,3;45
0;888,7;22;49
0;889;20,7;55
0;889,6;19,8;58
0;889,9;18,9;62
0;890,5;18,6;61
0;890,4;17,4;65
0;890,3;16,5;66
0;890,3;15,3;69
0;889,8;12,7;82
0;889,4;12,6;86
0;889,3;13,9;79
0;889,5;13,6;75
0;889,9;11,6;86
0;890,5;11,9;89
0;891,2;16,6;65
0;892,1;18,5;59
0;892,3;20,1;53
0;892,4;21,6;48
0;892;22,7;49
0;891,4;23,8;42
0;890,7;25;40
0;890,2;24,7;41
0;890,1;24,6;41
0;890,2;23,3;45
0;890,6;21,6;51
0;891;21;55
0;891,3;19,5;62
0;891,8;18,8;63
0;891,8;19;61
0;891,7;18,3;63
0;891,5;17,4;66
0;891,4;13,9;81
0;891,2;13,9;81
0;890,6;12,8;83
0;890,2;12,3;88
0;890,4;16;73
0;891;15;75
0;891,4;14,1;83
0;892,4;16,6;70
0;892,8;18,7;62
0;892,8;20,8;56
0;892,6;22,6;52
0;892,1;23,6;47
0;891,1;23,9;44
0;890,5;25;41
0;889,9;25,4;40
0;889,6;24,3;42
0;889,9;23,7;45
0;889,9;21,7;52
0;890,3;21,6;54
0;890,7;20,6;56
0;891,1;19,7;60
0;891,3;18,9;61
0;891,2;17,6;69
0;891;17,7;65
0;890,7;14,4;78
0;890,4;13,4;85
0;890;13,5;85
0;889,7;13,1;86
0;889,8;14,8;77
0;890,4;14,2;75
0;890,9;12,6;88
0;891,5;16,9;68
0;892;19,9;56
0;892,2;21,2;57
0;892;23,4;51
0;891,4;24,3;50
0;890,6;23,7;51
0;889,9;25,4;46
0;889,6;25,1;46
0;889,5;24,7;48
0;889,5;23,5;51
0;889,8;22,5;55
0;890;21,4;60
0;890,4;20,5;65
0;890,9;17,9;74
0;891;16,6;79
0;890,9;16,6;80
0;890,8;15,5;86
0;890,6;16,7;76
0;890,2;15,7;88
0;889,8;15,7;79
0;889,7;14,3;86
0;889,9;13,8;91
0;890;13,5;92
0;890,5;13,7;90
0;891,2;19,1;71
0;891,9;20;63
0;892;22,3;58
0;891,7;24;52
0;890,8;25,4;50
0;889,9;24,3;48
0;889,1;26,3;45
0;888,5;26,4;42
0;888,5;26,2;42
0;888,7;25,6;44
0;889;23;54
0;889,2;21,5;60
0;889,7;21,9;59
0;889,9;21,6;59
0;889,9;20,6;64
0;890;17,1;81
0;889,9;19,5;71
0;889,8;16,5;82
0;889,5;15,6;87
0;889,2;14,9;89
0;889;14,7;90
0;889,4;14,6;91
0;889,9;13,9;90
0;890,4;14,5;92
0;890,9;20,3;70
0;891,5;21,9;61
0;891,4;23,1;53
0;890,8;24,3;52
0;890,1;25,1;48
0;889,3;26;42
0;888,4;26,4;39
0;887,9;26;37
0;887,9;25,5;43
0;888,2;25,1;44
0;888,6;21,5;58
0;888,8;19,6;65
0;889,1;18,7;68
0;889,5;19,4;65
0;889,7;18;72
0;889,6;17,3;74
0;889,5;17,4;75
0;889,3;18,5;72
0;889,2;18,4;71
0;888,7;18,4;68
0;888,6;17,5;73
0;888,8;16,3;81
0;889,1;16,6;83
0;889,8;18,2;73
0;890,6;21,3;58
0;891;23,1;53
0;891,1;23,7;53
0;890,8;25,4;47
0;889,8;26,6;44
0;889;26,6;41
0;888,2;25,9;41
0;887,8;26,3;42
0;887,7;27;39
0;888,2;24,3;55
0;888,3;23,8;50
0;889;22,3;55
0;889,4;22,1;57
0;890;20,9;63
0,2;890,5;18,8;85
0,2;890,2;19;80
0;889,9;18,4;79
0;889,8;17,7;88
0;889,3;17,8;80
0;889,2;16,7;85
0;889,3;15,5;88
0;889,4;16;87
0;889,8;15,8;90
0;890,4;17;87
0;891,2;21,4;61
0;891,6;21,4;65
0;891,6;24;51
0;891,2;25,2;47
0;890,5;25,9;42
0;889,5;27;39
0;888,6;27,5;37
0;888;27,2;34
0;888;26,7;37
0;888;25;39
0;888,4;23,4;45
0;888,8;21,4;55
0;889,4;22;55
0;889,8;22;55
0;889,7;22;54
0;889,6;20,9;58
0;889,7;21,1;57
0;889,2;21;57
0;888,8;20,1;60
0;888,5;16,1;78
0;888,4;15,3;82
0;888,5;18,3;68
0;888,7;18,4;67
0;889;18,3;66
0;890,1;20,4;58
0;890,6;21,7;55
0;890,6;22,9;50
0;890,4;24,5;47
0;890;25,4;44
0;889;26,2;39
0;888,1;26,9;37
0;887,7;26,2;38
0;887,8;26,6;37
0;888;24,9;41
0;888,3;23,7;45
0;888,7;22,5;51
0;889,5;22,3;53
0;890;21,6;57
0;890,1;21,2;57
0;890,1;19,9;61
0;889,8;18,3;70
0;889,7;16,9;74
0;889,1;18,6;65
0;888,8;18,9;63
0;888,7;15,4;77
0;888,9;14,2;83
0;889,3;14,2;84
0;889,8;14,5;82
0;890,3;20;61
0;890,7;22,2;51
0;890,7;23,6;49
0;890,6;25,5;44
0;889,8;26,2;39
0;888,9;26,7;38
0;888,1;26,7;37
0;887,7;26,8;36
0;887,7;25,1;42
0;887,8;24,4;51
0;888,6;23,3;52
0;888,9;22,5;61
0;889,5;22,5;57
0;890,3;21,2;71
0;890,8;20;80
0;890,7;19,3;83
0;890,7;17,9;88
0;890,4;16,7;90
0;889,8;16,3;92
0;889,5;16;92
0;889,2;16,3;91
0;889,3;16,3;89
0;889,7;16,2;90
0;890,5;15,5;92
0;890,9;17,6;84
0;891,5;19,6;73
0;891,6;21,8;63
0;891,3;23,1;59
0;890,7;24,6;53
0;889,7;25,5;50
0;889;26,8;42
0;888,5;26,4;41
0;888,4;24,8;47
0;888,6;23,5;53
0;889,1;21,2;66
0;889,4;21,6;64
1,2;890,3;19,4;80
0,2;891,1;18,2;84
0;891;17,9;88
0;891;18;88
0;891;17,7;91
0;890,7;17,5;93
0;890,4;17,4;93
0;889,7;17,1;93
0;889,7;17,5;93
0,2;889,9;17,4;92
0;890,5;17,2;93
0;890,9;17,6;89
0;891,7;17,7;89
0;892,3;19,3;77
0;892,7;19,6;78
0;892,6;20,6;77
0;892;20,7;74
0;891,1;21,7;67
0;890,2;21,3;70
0;889,9;20,5;77
0;889,8;20,2;76
0;889,9;19,8;76
0;890,2;18,6;79
0;890,7;17,9;83
0;890,9;17,3;84
0;891,4;16,7;84
0;891,5;15,8;88
0;891,5;15;91
0;891,2;15,1;91
0;891;14,4;92
0;890,3;15;92
0;889,6;13,4;92
0;889,7;13,2;93
0;889,9;13;93
0;890,2;13,7;91
0,2;890,7;14,1;87
0;891,5;16,4;79
0;892,2;18;70
0;892,4;19,8;66
0;892,1;21,3;55
0;891,6;22,2;52
0;890,8;23,5;49
0;889,9;24,7;45
0;889,5;25,3;41
0;889,2;23,6;46
0;889,3;23,8;45
0;889,8;21,3;55
0;890,2;20,5;59
0;890,5;19,9;61
0;891;20;60
0;891,4;18,3;70
0;891,4;18,1;71
0;891,4;15,8;80
0;891,1;15,6;80
0;890,4;15,7;79
0;890,2;14;88
0;890,3;14;88
0;890,4;12,8;88
0;890,7;12,8;90
0;891,3;14;83
0;892,2;16,4;75
0;892,8;18,9;68
0;893;20,4;63
0;892,8;21,9;61
0;892,2;23,2;55
0;891,5;24,3;48
0;890,7;25;44
0;890,4;25,1;41
0;890,2;25,2;39
0;890,3;24;43
0;890,7;22,1;49
0;891,1;20,8;60
0;891,7;19,6;66
0;892;19,2;66
0;892,4;18,6;68
0;892,2;18,1;69
0;892;17,9;68
0;891,7;17,4;68
0;891,5;16,8;70
0;891,3;13,1;85
0;890,9;12,8;86
0;890,9;15,1;77
0;891;14,7;77
0;891,6;14,2;79
0;892;16,7;68
0;892,8;18,3;63
0;893,1;19,8;58
0;893,2;21,3;54
0;892,6;22,8;48
0;891,9;23;43
0;891;24,2;40
0;890,5;24,3;39
0;890,2;23,9;40
0;890,2;23;40
0;890,4;20,7;53
0;890,6;19,4;60
0;890,9;19,2;60
0;891,1;18,4;61
0;891,4;17,8;63
0;891,3;18;61
0;891,2;17,8;60
0;891;17,2;61
0;890,5;13,4;77
0;890;12,1;83
0;889,9;12,8;84
0;889,9;11,9;80
0;890,2;12,7;75
0;890,8;13,4;79
0;891,3;16,2;68
0;892,1;18,2;59
0;892,3;19,5;54
0;892;21;52
0;891,4;22,4;46
0;890,5;23,3;38
0;889,7;24;38
0;889;24,2;37
0;888,8;24;36
0;888,9;23,1;38
0;889,1;21;45
0;889,3;19,8;49
0;889,9;18,6;54
0;890,4;16,5;64
0;890,6;17,9;58
0;890,7;17,1;61
0;890,8;16,2;64
0;890,5;15,8;63
0;890,3;15,3;65
0;889,7;14,7;67
0;889,3;15;65
0;889,6;14,1;69
0;889,8;13,3;76
0;890,6;11,1;83
0;891,2;15,9;63
0;891,9;17,9;58
0;892,1;19,2;55
0;891,9;20,7;50
0;891,2;21,8;47
0;890,4;22,5;43
0;889,5;23,8;42
0;888,9;24;39
0;888,8;23,9;40
0;888,8;23,3;38
0;889;20,7;45
0;889,5;20;51
0;889,9;19,2;53
0;890,3;18,4;57
0;890,2;17,9;60
0;890,2;16,9;63
0;890,1;16,3;68
0;890,2;16,2;67
0;889,8;15,4;70
0;889,4;14,9;73
0;889,4;13,6;79
0;889,2;12,1;85
0;889,2;12,2;89
0;890,1;11,5;80
0;890,6;16,6;67
0;891,2;18,4;59
0;891,4;20;53
0;891,3;21,5;50
0;890,5;22,2;46
0;889,4;23,6;42
0;888,4;24,2;40
0;887,9;24;38
0;887,9;24;38
0;888,1;23,3;39
0;888,4;20,8;47
0;888,7;20,1;51
0;889,4;18,9;55
0;889,9;17,7;61
0;890;17,7;59
0;890;14;75
0;889,8;15,2;74
0;889,7;12,9;81
0;889,5;12,2;81
0;888,9;11,7;85
0;889,1;11,6;85
0;888,9;11,6;88
0;889,3;11,3;90
0;889,9;11;91
0;890,2;17,4;67
0;891,4;19,4;56
0;891,8;20,3;53
0;891,4;21,5;48
0;891,1;23,1;40
0;890,1;23,1;39
0;889,2;24;36
0;888,8;24,1;37
0;888,8;23,3;36
0;888,9;22,6;39
0;889,5;19,5;52
0;889,9;17,8;56
0;890,3;19,3;54
0;890,6;18;59
0;890,7;17,1;64
0;890,3;17,2;61
0;890,4;16,4;66
0;889,7;16,2;66
0;889,9;15,5;69
0;889,8;13,5;76
0;889,7;12,9;78
0;889,8;13,1;75
0;890,3;13,1;77
0;890,6;11,9;85
0;891,1;15,6;73
0;892;17,3;62
0;892,5;18;60
0;892,3;19,5;55
0;891,7;20,9;52
0;890,8;21,6;47
0;890,1;22,4;43
0;889,6;21,7;45
0;889,5;21,3;47
0;889,9;21,2;48
0;890,1;18,6;58
0;890,3;17,9;61
0;890,4;18;59
0;890,4;18;59
0;890,6;17,4;61
0;890,5;16,3;69
0;890,5;15,2;74
0;890,4;13,4;79
0;890,2;12,8;85
0;890;13,3;82
0;889,7;13,4;81
0;889,5;14,1;78
0;889,8;14,4;77
0;890,2;14,5;78
0;890,8;14,8;78
0;891,4;17,4;67
0;891,6;19;61
0;891,4;21;54
0;891;22,4;47
0;890,3;23,1;45
0;889,7;23,8;42
0;889,3;23,6;41
0;889,1;23,5;43
0;889,6;22,6;43
0;889,8;20,8;48
0;890,1;19,6;54
0;890,6;17,4;62
0;891;15,8;70
0;891,1;17,3;64
0;891,3;15,2;75
0;891;17;65
0;890,9;16,3;69
0;890,4;16,3;67
0;890;15,6;69
0;889,8;15,7;69
0;889,9;15,2;73
0;890,3;14,9;75
0;890,6;14,6;78
0;891,3;16,5;71
0;891,9;18,9;62
0;891,9;20,6;56
0;891,7;21,4;53
0;891,3;23;49
0;890,4;24,1;44
0;889,5;25,4;40
0;889;24,5;38
0;888,8;24,8;39
0;889,1;24,5;40
0;889,3;22,6;47
0;889,6;21,5;52
0;890;20;58
0;890,3;19,7;59
0;890,6;19,7;58
0;890,6;18,3;63
0;890,6;18,1;63
0;890,5;17,7;64
0;890,2;16,9;67
0;889,9;16,5;68
0;889,9;15,7;69
0;890;16,2;65
0;890,4;14,7;73
0;890,8;14,3;73
0;891,5;17,3;62
0;892;19;57
0;892,3;20,7;52
0;892,4;22,3;47
0;891,9;23;43
0;891,3;24,2;37
0;890,4;24;38
0;890;24,7;32
0;890;24,5;33
0;890,3;23,3;35
0;890,6;21,1;47
0;890,7;19,7;50
0;891,2;16,7;59
0;891,7;17,2;57
0;892;17;57
0;892,1;16,6;61
0;892,1;13,6;72
0;891,8;14;70
0;891,3;11,4;82
0;890,7;12,1;80
0;890,5;10,9;82
0;890,6;10,5;85
0;890,8;10,3;83
0;891,2;10,6;83
0;892;16,8;61
0;892,4;18,7;54
0;892,4;20,5;50
0;892,2;21,6;45
0;891,8;22,7;37
0;891;24;32
0;890,2;24,2;32
0;889,6;24,5;34
0;889,6;23,9;34
0;889,6;23,4;36
0;890,1;19,8;48
0;890,3;16,7;61
0;890,8;16,8;61
0;891,4;15,4;68
0;891,6;14,9;72
0;891,5;14,7;71
0;891,4;13,9;73
0;891;13,6;75
0;890,6;13,5;76
0;890,4;13,6;75
0;890,3;13,4;78
0;890,5;14,9;74
0;890,8;15,1;75
0;891,3;15;76
0;892,1;17,2;72
0;893,1;18,8;70
0;893,6;19,4;67
0;893,4;20,9;64
0;892,8;23;59
0;891,6;23,2;53
0;890,6;23,3;50
0;890;23,1;49
0;889,7;24,9;40
0;889,9;23,9;42
0;890,2;21,6;52
0;890,5;20,5;56
0;891,2;19,6;63
0;891,6;19,2;64
0;891,9;18,2;70
0;892,1;17,9;71
0;891,6;18,2;70
0;891,4;17,2;73
0;890,9;16,4;77
0;890,3;17,2;73
0;890,1;17,6;68
0;890,2;17,1;69
0;890,6;16,3;72
0;891,3;14;80
0;891,8;17,4;65
0;892,6;18,7;60
0;892,6;20,1;57
0;892,5;21,2;51
0;891,6;22,3;47
0;890,7;24,1;38
0;889,7;23,1;40
0;888,9;24;37
0;888,5;23,6;36
0;888,6;23,4;37
0;888,9;19,5;50
0;889,1;15,9;65
0;889,7;16,8;62
0;890,2;15,7;66
0;890,3;14,8;68
0;890,3;15,3;65
0;890,2;15,8;63
0;889,8;12,8;79
0;889,2;12,7;75
0;888,7;15,1;65
0;888,7;11,4;82
0;888,8;10,9;87
0;889,1;13,5;68
0;889,6;11,2;80
0;890,2;18;58
0;890,9;19;52
0;891,1;20,4;49
0;890,9;21,9;41
0;890,1;22,9;37
0;889,1;23;35
0;888,2;23,3;33
0;887,4;23,7;33
0;887,3;24;32
0;887,4;23,2;33
0;887,6;19,9;43
0;888;16,2;59
0;888,7;16,3;59
0;889;16,1;59
0;889,3;16;53
0;889,3;14,4;63
0;889,3;15,4;60
0;888,9;16,7;53
0;888,5;16,1;55
0;888,4;14;62
0;888,5;10,6;80
0;888,8;10,5;80
0;889,3;10,6;79
0;890;10,9;78
0;890,7;17,1;54
0;891,5;19,3;49
0;891,6;21,3;42
0;891,5;22,4;34
0;890,7;23,3;32
0;890,1;24;30
0;889,1;24,2;28
0;888,7;24,8;28
0;888,5;24,7;28
0;888,6;23,9;29
0;889,2;21;36
0;889,5;18,9;47
0;890,1;18,6;51
0;890,5;17,6;53
0;890,9;17,2;53
0;891;17,4;50
0;890,8;17;50
0;890,4;16,3;52
0;889,8;15,1;56
0;889,5;15,1;60
0;889,3;14,4;62
0;889,3;11,2;77
0;889,7;13,8;66
0;890,3;13;70
0;891;16;58
0;891,7;17,3;55
0;892,1;19,1;50
0;892;21,1;43
0;891,6;22,8;39
0;890,7;23,6;36
0;889,9;24,1;31
0;889,3;24,7;32
0;889,1;25,1;31
0;889,2;23,8;33
0;889,4;21,4;40
0;889,7;19,7;52
0;890,3;18,8;53
0;890,8;18,4;52
0;891,3;18,1;53
0;891,4;16,6;59
0;891,5;15,7;62
0;891,2;15,1;63
0;891;13,3;67
0;890,4;11,7;74
0;890,2;14,8;63
0;890,4;14,5;64
0;891,1;13,7;67
0;891,6;13;69
0;892,3;14,8;63
0;892,8;16,1;58
0;893,1;17,7;54
0;893,1;19,8;49
0;892,4;21,6;44
0;891,7;22,2;41
0;890,8;22,6;39
0;890,1;22,6;36
0;889,7;22,4;35
0;889,7;21,8;38
0;889,9;19,5;44
0;890,1;18,2;50
0;890,4;17,3;52
0;890,6;16,7;53
0;891;16;56
0;891,3;15;59
0;891,4;14,3;60
0;891,1;14,8;57
0;890,4;14,5;58
0;889,9;13,9;59
0;890,1;13,4;61
0;890,2;13,1;63
0;890,2;12,4;66
0;890,4;12,2;68
0;891,1;15,2;61
0;891,5;16,9;58
0;891,6;19,1;50
0;891,4;20,9;41
0;890,6;22,4;36
0;889,6;22,8;34
0;888,9;22,6;34
0;888,2;23,4;31
0;887,9;23,2;32
0;887,9;22,9;33
0;888;20,9;37
0;888,3;19,4;43
0;889;17,9;49
0;889,2;13,7;67
0;889,5;14,9;61
0;889,6;13,5;67
0;889,7;11,9;78
0;889,5;11,5;83
0;889,4;11,2;79
0;889,1;10,1;86
0;888,8;10,8;81
0;889;9,6;81
0;889,2;13,8;67
0;889,6;14,1;64
0;890,5;16,7;55
0;891,1;19,8;46
0;891,3;22;43
0;891,2;22,8;37
0;890,7;23;32
0;889,9;23,3;31
0;888,9;25,1;29
0;888,3;23,4;31
0;887,8;23,7;30
0;887,8;23,8;30
0;887,9;20,7;39
0;888,1;19,8;41
0;888,2;15,8;57
0;888,4;18,1;48
0;888,6;14,4;64
0;888,5;13,2;73
0;888,3;15;63
0;888,4;13,1;71
0;888,2;12,1;76
0;887,8;11,9;72
0;887,3;11,3;76
0;887,4;11;79
0;888,1;11;79
0;888,6;10,8;79
0;889,5;18,7;48
0;890,2;20,5;44
0;890,4;22,5;41
0;890,3;24;40
0;889,7;25,5;37
0;888,8;26,2;33
0;888,1;25,3;31
0;887,5;27;29
0;887,5;26,4;31
0;887,8;25,7;32
0;888,2;22,5;44
0;888,5;18,5;59
0;889,1;17,2;64
0;889,3;16,6;63
0;889,5;15,8;64
0;889,3;15,4;65
0;889,2;15;69
0;889;14;72
0;888,7;13,9;72
0;888,6;12,5;76
0;888,4;12,3;78
0;888,7;12,4;78
0;889;12,2;82
0;889,6;12,4;78
0;890,5;19,1;51
0;890,7;22,2;42
0;891,1;23,9;34
0;890,9;24,5;32
0;890,3;25,4;29
0;889,3;24,3;30
0;888,7;26,7;28
0;888,3;24,8;30
0;888,1;25,2;28
0;888,4;23,9;39
0;888,8;19;55
0;889,2;17,3;58
0;889,4;16,8;57
0;889,8;15,8;63
0;889,7;15,6;61
0;889,8;15,4;65
0;889,5;15;65
0;889,3;14,8;67
0;888,9;12,9;74
0;888,8;12,3;74
0;888,8;12,3;73
0;889,1;12;74
0;889,3;11,7;77
0;889,6;12,1;76
0;890,1;18,7;52
0;890,6;22,1;40
0;890,9;23,3;36
0;890,4;25,5;31
0;889,9;26,6;29
0;888,9;26,9;26
0;888,1;27,8;24
0;887,6;27,9;22
0;887,5;27,8;23
0;887,9;26,3;25
0;888,2;24,4;30
0;888,5;20,5;42
0;888,9;22,7;35
0;889;21;40
0;889,7;16,2;58
0;889,6;15,9;58
0;889,4;15,9;60
0;889,1;16;58
0;888,9;16;60
0;888,6;13,7;69
0;888,4;14,2;76
0;888,5;12,1;77
0;888,7;12,1;79
0;889,1;11,8;81
0;889,9;19,5;50
0;890,4;21,6;45
0;890,5;22,9;42
0;890,3;25,3;35
0;889,8;26,1;32
0;888,8;27,4;29
0;887,8;27,6;29
0;887,2;26,9;30
0;886,9;26,1;31
0;887;25,6;33
0;887,2;22,8;48
0;887,5;23,9;40
0;887,8;23,5;41
0;888;20,2;58
0;888,1;19;61
0;888;17,9;63
0;887,7;17;67
0;887,4;16,4;70
0;887,1;16,4;67
0;886,5;15,8;72
0;886,3;15,3;70
0;886,4;14,4;77
0;886,7;15,2;73
0;887;14,4;75
0;887,6;19,7;57
0;888;23,6;39
0;888,3;24,2;38
0;887,9;25,6;35
0;887,2;25,6;34
0;886,3;26,6;32
0;885,3;27,8;31
0;884,7;27,5;31
0;884,5;26,7;31
0;884,7;26,3;32
0;885,3;23,7;40
0;885,7;21,5;46
0;886,2;18,9;56
0;886,6;19,2;54
0;886,8;19,2;51
0;886,7;20,6;46
0;886,7;16,7;64
0;886,6;16,5;63
0;886,6;16;64
0;886,5;16,3;64
0;886,6;15,9;66
0;886,7;15,1;69
0;886,9;14,4;72
0;887,3;15,4;69
0;887,7;22,5;44
0;888,3;23;42
0;888,4;25,7;30
0;887,9;26,3;28
0;887,2;27,8;26
0;886,3;27,5;26
0;885,4;27,1;28
0;885,1;26,6;29
0;884,9;28,2;27
0;885,2;26,9;30
0;885,6;23,9;38
0;885,8;20,4;50
0;886,1;19,1;56
0;886,5;18,5;57
0;886,7;19,1;53
0;886,9;17,7;58
0;886,8;17,1;59
0;886,9;16,1;64
0;886,7;16,7;63
0;886,4;15,6;68
0;886,8;17,8;61
0;887,3;16;77
0;887,7;15,2;86
0;888,2;15,2;88
0;888,7;15,1;88
0;889;17,3;77
0;889,3;19,8;69
0;889;21,6;61
0;888,6;23,4;55
0;887,6;25,4;46
0;886,4;26,3;42
0;885,9;25;46
0;885,7;24,9;48
0;885,9;23,5;55
0;886,3;22,6;58
0;886,7;21,1;63
0;887,2;19,7;69
0;888,1;18,9;73
0;888,3;17,7;75
0;888,4;17,2;77
0;888,2;16,8;78
0;887,9;16;81
0;887,4;15,9;82
0;886,9;14,4;85
0;886,8;15,2;79
0;887,1;15;73
0;887,5;13,8;77
0;888;11,9;86
0;888,9;16,7;65
0;889,6;19;63
0;889,9;20,7;57
0;889,8;23,1;53
0;889,3;24,7;48
0;888,5;25,7;43
0;887,7;26,6;39
0;886,9;27,1;35
0;886,6;25,8;39
0;887,1;26,2;37
0;887,4;24,1;41
0;887,8;21,8;52
0;888,2;23,2;43
0;888,8;20,6;54
0;889,1;21,3;49
0;889,1;19,7;61
0;889,1;18,6;68
0;888,9;17,2;73
0;888,6;16,2;77
0;888,4;18,8;70
0;888,2;17,8;74
0;888,3;15,8;81
0;888,7;18,1;73
0;889,4;14,6;89
0;890,3;19,8;68
0;891;21;61
0;891,3;23;53
0;891,1;25,1;47
0;890,3;27;38
0;889,6;26,1;35
0;888,8;26,6;34
0;888,3;27,7;32
0;888,2;28;30
0;888,3;26,4;32
0;888,6;25,5;35
0;889;24,3;38
0;889,5;23,8;40
0;889,8;22,9;45
0;890;20,5;58
0;890;18,8;67
0;890;18,8;65
0;889,8;21,2;54
0;889,4;19,6;61
0;889,1;16,9;75
0;888,9;19;66
0;889,3;17,1;74
0;889,6;18,3;70
0;890,3;19;65
0;891;21;60
0;891,8;22,9;53
0;892,2;23,9;48
0;892,1;24,6;47
0;891,5;24,6;45
0;890,9;25,6;40
0;889,9;27,6;33
0;889,3;27,5;34
0;889,1;26,3;36
0;889,2;26,9;36
0;889,7;24,4;41
0;890,1;23;46
0;890,7;21,7;51
0;891,2;21,8;49
0;891,6;21,1;53
0;891,7;21,5;49
0;891,3;20,7;51
0;891,1;20,5;53
0;891;16;72
0;890,5;19,1;56
0;890,4;14,9;76
0;890,5;18;60
0;890,8;16,5;65
0;891,8;17,2;65
0;892,6;20,5;52
0;893,5;21,7;47
0;893,9;24,4;40
0;893,9;26,8;36
0;893,3;26,5;31
0;892,8;27,7;29
0;892;27,4;29
0;891,2;28,2;29
0;890,9;26,9;31
0;891,2;26,8;30
0;891,7;24,7;36
0;891,9;23;42
0;892,6;22,2;45
0;893,2;21,7;45
0;893,7;21,9;43
0;893,7;21,1;45
0;893,5;20,5;47
0;893,2;17,5;60
0;892,7;16,5;65
